y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,year
12,57,FR,Foreign,7036,12706,522994,2014
12,51,VA,Virginia,6648,11999,407508,2014
12,42,PA,Pennsylvania,5690,9671,277730,2014
12,47,TN,Tennessee,5501,10211,273693,2014
12,39,OH,Ohio,5450,9355,230807,2014
12,34,NJ,New Jersey,5240,8840,380186,2014
12,17,IL,Illinois,4659,7583,225795,2014
12,25,MA,Massachusetts,4595,7404,252250,2014
12,1,AL,Alabama,4489,8446,185502,2014
12,8,CO,Colorado,4458,7190,213301,2014
12,26,MI,Michigan,4397,7580,188352,2014
12,45,SC,South Carolina,4229,7697,199287,2014
12,24,MD,Maryland,3581,6162,197823,2014
12,18,IN,Indiana,3004,5286,130761,2014
12,53,WA,Washington,2903,4971,147182,2014
12,21,KY,Kentucky,2465,4505,117159,2014
12,4,AZ,Arizona,2458,4255,145598,2014
12,9,CT,Connecticut,2447,4185,144141,2014
12,22,LA,Louisiana,2197,3855,99152,2014
12,29,MO,Missouri,2021,3598,145771,2014
12,32,NV,Nevada,1907,3191,88359,2014
12,55,WI,Wisconsin,1660,2806,91038,2014
12,28,MS,Mississippi,1436,2669,56518,2014
12,27,MN,Minnesota,1372,2286,85134,2014
12,40,OK,Oklahoma,1271,2394,49945,2014
12,41,OR,Oregon,1141,1759,46097,2014
12,15,HI,Hawaii,1119,1921,50010,2014
12,33,NH,New Hampshire,1032,1690,49381,2014
12,20,KS,Kansas,974,1747,36766,2014
12,5,AR,Arkansas,965,1745,53278,2014
12,23,ME,Maine,946,1523,41956,2014
12,44,RI,Rhode Island,876,1492,39588,2014
12,35,NM,New Mexico,796,1402,38966,2014
12,54,WV,West Virginia,789,1403,25581,2014
12,11,DC,District Of Columbia,745,972,63924,2014
12,19,IA,Iowa,731,1262,41860,2014
12,49,UT,Utah,729,1417,36794,2014
12,31,NE,Nebraska,610,1056,21840,2014
12,2,AK,Alaska,607,1044,24232,2014
12,10,DE,Delaware,583,987,24101,2014
12,38,ND,North Dakota,527,958,21375,2014
12,50,VT,Vermont,383,595,18170,2014
12,16,ID,Idaho,367,687,15603,2014
12,30,MT,Montana,350,619,16723,2014
12,46,SD,South Dakota,287,493,14765,2014
12,56,WY,Wyoming,237,454,10657,2014
13,96,GA,GA Total Migration-US and Foreign,92287,179426,4791846,2014
13,97,GA,GA Total Migration-US,89559,173857,4618970,2014
13,98,GA,GA Total Migration-Foreign,2728,5569,172877,2014
13,97,GA,GA Total Migration-Same State,166329,334326,7248743,2014
13,13,GA,GA Non-migrants,3266790,7430492,220961020,2014
13,12,FL,Florida,15742,30190,1003635,2014
13,48,TX,Texas,9892,20532,468073,2014
13,1,AL,Alabama,5972,12269,249108,2014
13,37,NC,North Carolina,5716,11055,274472,2014
13,45,SC,South Carolina,5698,11261,300581,2014
13,47,TN,Tennessee,5288,10106,276911,2014
13,6,CA,California,4964,8877,296325,2014
13,36,NY,New York,3557,6173,159906,2014
13,51,VA,Virginia,3132,5921,159742,2014
13,57,FR,Foreign,2728,5569,172877,2014
13,39,OH,Ohio,1967,3853,83951,2014
13,17,IL,Illinois,1946,3584,105366,2014
13,8,CO,Colorado,1781,3275,88099,2014
13,24,MD,Maryland,1606,3073,75375,2014
13,42,PA,Pennsylvania,1604,3041,71829,2014
13,22,LA,Louisiana,1534,3072,55064,2014
13,26,MI,Michigan,1420,2791,51384,2014
13,53,WA,Washington,1416,2839,71958,2014
13,34,NJ,New Jersey,1226,2253,73157,2014
13,28,MS,Mississippi,1161,2422,40895,2014
13,21,KY,Kentucky,1042,2216,45090,2014
13,4,AZ,Arizona,1026,1975,56919,2014
13,18,IN,Indiana,965,1878,38812,2014
13,29,MO,Missouri,948,1860,45027,2014
13,25,MA,Massachusetts,904,1530,55800,2014
13,15,HI,Hawaii,686,1466,29395,2014
13,32,NV,Nevada,622,1160,53451,2014
13,40,OK,Oklahoma,619,1295,24147,2014
13,20,KS,Kansas,606,1335,25355,2014
13,27,MN,Minnesota,579,1070,27666,2014
13,9,CT,Connecticut,560,1018,31354,2014
13,5,AR,Arkansas,551,1152,24480,2014
13,55,WI,Wisconsin,503,974,29960,2014
13,41,OR,Oregon,502,876,26122,2014
13,11,DC,District Of Columbia,427,596,30759,2014
13,2,AK,Alaska,361,802,13769,2014
13,49,UT,Utah,355,733,17437,2014
13,19,IA,Iowa,326,691,13502,2014
13,38,ND,North Dakota,318,659,16349,2014
13,35,NM,New Mexico,285,587,16767,2014
13,10,DE,Delaware,246,466,12702,2014
13,54,WV,West Virginia,239,461,10153,2014
13,31,NE,Nebraska,228,465,9358,2014
13,23,ME,Maine,156,287,6469,2014
13,33,NH,New Hampshire,149,257,7305,2014
13,16,ID,Idaho,148,331,8131,2014
13,30,MT,Montana,145,295,10238,2014
13,46,SD,South Dakota,119,222,6631,2014
13,56,WY,Wyoming,112,231,9122,2014
13,44,RI,Rhode Island,111,202,4890,2014
13,50,VT,Vermont,99,180,5977,2014
15,96,HI,HI Total Migration-US and Foreign,20966,40289,984662,2014
15,97,HI,HI Total Migration-US,19873,38063,932352,2014
15,98,HI,HI Total Migration-Foreign,1093,2226,52310,2014
15,97,HI,HI Total Migration-Same State,2761,4725,115253,2014
15,15,HI,HI Non-migrants,542461,1107755,35364835,2014
15,6,CA,California,4088,7065,197380,2014
15,53,WA,Washington,1683,3243,77309,2014
15,48,TX,Texas,1645,3667,76778,2014
15,32,NV,Nevada,1105,2114,51009,2014
15,57,FR,Foreign,1093,2226,52310,2014
15,12,FL,Florida,1074,1922,52106,2014
15,41,OR,Oregon,758,1265,28438,2014
15,51,VA,Virginia,755,1678,42944,2014
15,8,CO,Colorado,719,1349,46648,2014
15,4,AZ,Arizona,672,1309,36999,2014
15,36,NY,New York,567,966,25517,2014
15,13,GA,Georgia,567,1250,23827,2014
15,37,NC,North Carolina,463,981,20011,2014
15,49,UT,Utah,397,943,17749,2014
15,24,MD,Maryland,389,764,20872,2014
15,2,AK,Alaska,317,668,12918,2014
15,17,IL,Illinois,297,496,13079,2014
15,42,PA,Pennsylvania,272,475,11113,2014
15,47,TN,Tennessee,249,510,12326,2014
15,29,MO,Missouri,232,478,11195,2014
15,39,OH,Ohio,232,419,9620,2014
15,45,SC,South Carolina,231,528,11384,2014
15,26,MI,Michigan,217,350,8047,2014
15,40,OK,Oklahoma,206,441,8077,2014
15,20,KS,Kansas,197,463,7988,2014
15,1,AL,Alabama,197,440,8578,2014
15,25,MA,Massachusetts,187,291,9086,2014
15,34,NJ,New Jersey,179,315,6477,2014
15,16,ID,Idaho,162,311,5773,2014
15,27,MN,Minnesota,156,254,5786,2014
15,22,LA,Louisiana,154,345,6489,2014
15,21,KY,Kentucky,153,323,6343,2014
15,35,NM,New Mexico,152,265,6354,2014
15,18,IN,Indiana,151,272,5691,2014
15,55,WI,Wisconsin,143,220,5115,2014
15,9,CT,Connecticut,123,216,5378,2014
15,5,AR,Arkansas,97,209,3125,2014
15,30,MT,Montana,85,161,5505,2014
15,19,IA,Iowa,76,148,6665,2014
15,28,MS,Mississippi,71,145,2517,2014
15,31,NE,Nebraska,66,128,2645,2014
15,33,NH,New Hampshire,58,89,2467,2014
15,23,ME,Maine,49,85,2424,2014
15,11,DC,District Of Columbia,49,67,2781,2014
15,44,RI,Rhode Island,48,99,2689,2014
15,38,ND,North Dakota,42,84,1602,2014
15,56,WY,Wyoming,40,82,1696,2014
15,46,SD,South Dakota,36,56,2061,2014
15,54,WV,West Virginia,24,39,507,2014
15,10,DE,Delaware,24,44,944,2014
15,50,VT,Vermont,19,31,319,2014
16,96,ID,ID Total Migration-US and Foreign,17022,33194,909093,2014
16,97,ID,ID Total Migration-US,16680,32534,893142,2014
16,98,ID,ID Total Migration-Foreign,342,660,15951,2014
16,97,ID,ID Total Migration-Same State,14508,30193,522058,2014
16,16,ID,ID Non-migrants,546985,1283315,32767635,2014
16,53,WA,Washington,3364,6184,143058,2014
16,49,UT,Utah,1913,4009,78373,2014
16,6,CA,California,1839,3381,70180,2014
16,41,OR,Oregon,1475,2895,52784,2014
16,48,TX,Texas,910,1912,70743,2014
16,4,AZ,Arizona,787,1609,41052,2014
16,32,NV,Nevada,708,1473,35458,2014
16,8,CO,Colorado,620,1141,29788,2014
16,30,MT,Montana,573,1069,22921,2014
16,38,ND,North Dakota,438,902,25420,2014
16,56,WY,Wyoming,390,858,21110,2014
16,12,FL,Florida,374,704,20431,2014
16,57,FR,Foreign,342,660,15951,2014
16,2,AK,Alaska,247,465,11707,2014
16,51,VA,Virginia,195,377,9762,2014
16,37,NC,North Carolina,184,329,8259,2014
16,15,HI,Hawaii,172,319,9150,2014
16,36,NY,New York,146,250,6365,2014
16,13,GA,Georgia,144,298,5628,2014
16,35,NM,New Mexico,127,297,6448,2014
16,39,OH,Ohio,126,259,6116,2014
16,27,MN,Minnesota,123,228,133935,2014
16,29,MO,Missouri,122,245,6509,2014
16,17,IL,Illinois,122,225,6591,2014
16,47,TN,Tennessee,115,241,7736,2014
16,40,OK,Oklahoma,114,229,3998,2014
16,42,PA,Pennsylvania,112,206,5587,2014
16,26,MI,Michigan,107,205,5098,2014
16,18,IN,Indiana,100,187,3592,2014
16,20,KS,Kansas,99,194,3562,2014
16,55,WI,Wisconsin,98,187,5212,2014
16,19,IA,Iowa,94,205,3677,2014
16,31,NE,Nebraska,79,187,2814,2014
16,45,SC,South Carolina,74,133,3380,2014
16,1,AL,Alabama,69,142,2370,2014
16,46,SD,South Dakota,65,128,3387,2014
16,25,MA,Massachusetts,64,99,3084,2014
16,24,MD,Maryland,63,105,2430,2014
16,22,LA,Louisiana,53,112,2461,2014
16,21,KY,Kentucky,50,104,1552,2014
16,5,AR,Arkansas,49,101,1888,2014
16,34,NJ,New Jersey,45,88,2577,2014
16,9,CT,Connecticut,33,66,3347,2014
16,28,MS,Mississippi,29,58,1192,2014
16,23,ME,Maine,20,46,569,2014
16,54,WV,West Virginia,17,37,312,2014
16,50,VT,Vermont,16,23,862,2014
16,33,NH,New Hampshire,16,22,668,2014
16,11,DC,District Of Columbia,-1,-1,-1,2014
16,10,DE,Delaware,-1,-1,-1,2014
16,44,RI,Rhode Island,-1,-1,-1,2014
17,96,IL,IL Total Migration-US and Foreign,99608,177453,7717664,2014
17,97,IL,IL Total Migration-US,96761,172012,7433615,2014
17,98,IL,IL Total Migration-Foreign,2847,5441,284050,2014
17,97,IL,IL Total Migration-Same State,105519,195035,5694945,2014
17,17,IL,IL Non-migrants,4857323,10604004,384604563,2014
17,48,TX,Texas,8882,17732,777679,2014
17,12,FL,Florida,8803,15338,1466396,2014
17,6,CA,California,8714,14073,730352,2014
17,18,IN,Indiana,8183,16296,385036,2014
17,55,WI,Wisconsin,6627,11837,379695,2014
17,29,MO,Missouri,6096,10279,302476,2014
17,19,IA,Iowa,3799,7020,148671,2014
17,4,AZ,Arizona,3590,6253,315036,2014
17,26,MI,Michigan,3420,5930,258151,2014
17,8,CO,Colorado,3104,4693,228281,2014
17,36,NY,New York,3078,4329,239956,2014
17,57,FR,Foreign,2847,5441,284050,2014
17,13,GA,Georgia,2816,5534,165275,2014
17,47,TN,Tennessee,2424,4423,151879,2014
17,39,OH,Ohio,2324,4199,151948,2014
17,37,NC,North Carolina,2100,3968,169233,2014
17,27,MN,Minnesota,1971,3611,113553,2014
17,53,WA,Washington,1823,2917,122292,2014
17,51,VA,Virginia,1794,3198,115643,2014
17,21,KY,Kentucky,1381,2591,63104,2014
17,42,PA,Pennsylvania,1271,2204,120300,2014
17,32,NV,Nevada,1254,2257,109470,2014
17,25,MA,Massachusetts,1049,1629,98831,2014
17,34,NJ,New Jersey,996,1801,92421,2014
17,45,SC,South Carolina,947,1795,82253,2014
17,24,MD,Maryland,878,1501,98987,2014
17,41,OR,Oregon,801,1209,46627,2014
17,5,AR,Arkansas,756,1442,38929,2014
17,20,KS,Kansas,735,1352,42653,2014
17,1,AL,Alabama,717,1443,34167,2014
17,22,LA,Louisiana,657,1054,27711,2014
17,40,OK,Oklahoma,653,1290,40096,2014
17,28,MS,Mississippi,620,1241,19362,2014
17,31,NE,Nebraska,480,897,23944,2014
17,15,HI,Hawaii,442,691,22920,2014
17,11,DC,District Of Columbia,440,527,33774,2014
17,49,UT,Utah,421,802,26738,2014
17,9,CT,Connecticut,400,682,37189,2014
17,35,NM,New Mexico,372,621,21461,2014
17,38,ND,North Dakota,290,521,14332,2014
17,46,SD,South Dakota,232,413,13610,2014
17,2,AK,Alaska,203,329,8290,2014
17,16,ID,Idaho,191,363,10431,2014
17,30,MT,Montana,185,282,15237,2014
17,56,WY,Wyoming,153,275,7955,2014
17,54,WV,West Virginia,138,251,6061,2014
17,33,NH,New Hampshire,131,214,18951,2014
17,10,DE,Delaware,119,231,9239,2014
17,44,RI,Rhode Island,114,170,8386,2014
17,23,ME,Maine,98,166,11129,2014
17,50,VT,Vermont,89,138,7504,2014
18,96,IN,IN Total Migration-US and Foreign,45788,83576,2323384,2014
18,97,IN,IN Total Migration-US,44921,81914,2266400,2014
18,98,IN,IN Total Migration-Foreign,867,1662,56985,2014
18,97,IN,IN Total Migration-Same State,69933,129068,2891508,2014
18,18,IN,IN Non-migrants,2413153,5296632,150655847,2014
18,17,IL,Illinois,6788,12317,295696,2014
18,12,FL,Florida,5117,9082,392763,2014
18,21,KY,Kentucky,3809,7030,137511,2014
18,48,TX,Texas,3298,6420,153817,2014
18,39,OH,Ohio,3243,5786,143151,2014
18,26,MI,Michigan,2825,5357,133135,2014
18,6,CA,California,2277,3837,110693,2014
18,47,TN,Tennessee,1605,3007,80929,2014
18,13,GA,Georgia,1312,2604,58650,2014
18,37,NC,North Carolina,1199,2190,61700,2014
18,4,AZ,Arizona,1128,2053,56663,2014
18,8,CO,Colorado,995,1620,50238,2014
18,57,FR,Foreign,867,1662,56985,2014
18,36,NY,New York,845,1317,39119,2014
18,51,VA,Virginia,789,1450,44942,2014
18,29,MO,Missouri,777,1479,34438,2014
18,55,WI,Wisconsin,716,1379,32405,2014
18,45,SC,South Carolina,696,1348,40878,2014
18,53,WA,Washington,586,1020,43864,2014
18,42,PA,Pennsylvania,574,1040,31293,2014
18,27,MN,Minnesota,476,936,21446,2014
18,1,AL,Alabama,457,895,21821,2014
18,32,NV,Nevada,395,703,15587,2014
18,19,IA,Iowa,365,658,14226,2014
18,24,MD,Maryland,351,597,18307,2014
18,34,NJ,New Jersey,321,586,23493,2014
18,40,OK,Oklahoma,318,618,12820,2014
18,25,MA,Massachusetts,313,483,20545,2014
18,20,KS,Kansas,306,566,15292,2014
18,22,LA,Louisiana,301,564,12195,2014
18,41,OR,Oregon,288,454,12805,2014
18,5,AR,Arkansas,271,578,11031,2014
18,28,MS,Mississippi,258,524,9853,2014
18,35,NM,New Mexico,179,317,9094,2014
18,49,UT,Utah,175,323,7564,2014
18,15,HI,Hawaii,170,319,23301,2014
18,38,ND,North Dakota,142,264,6207,2014
18,54,WV,West Virginia,137,275,5510,2014
18,31,NE,Nebraska,135,226,5889,2014
18,9,CT,Connecticut,130,240,13564,2014
18,2,AK,Alaska,129,209,5252,2014
18,46,SD,South Dakota,111,228,6613,2014
18,30,MT,Montana,105,181,5337,2014
18,11,DC,District Of Columbia,100,121,4802,2014
18,16,ID,Idaho,97,186,5219,2014
18,56,WY,Wyoming,76,144,2990,2014
18,23,ME,Maine,62,103,2866,2014
18,10,DE,Delaware,60,106,3612,2014
18,33,NH,New Hampshire,52,84,3716,2014
18,44,RI,Rhode Island,35,58,2810,2014
18,50,VT,Vermont,27,32,749,2014
19,96,IA,IA Total Migration-US and Foreign,22843,40708,1161428,2014
19,97,IA,IA Total Migration-US,22480,40051,1144276,2014
19,98,IA,IA Total Migration-Foreign,363,657,17152,2014
19,97,IA,IA Total Migration-Same State,29584,51441,1266609,2014
19,19,IA,IA Non-migrants,1153911,2506494,78977221,2014
19,17,IL,Illinois,2978,5243,118963,2014
19,31,NE,Nebraska,2189,4121,90385,2014
19,27,MN,Minnesota,1786,3133,85249,2014
19,48,TX,Texas,1582,2973,80427,2014
19,12,FL,Florida,1141,2071,123967,2014
19,29,MO,Missouri,1127,1977,52642,2014
19,6,CA,California,1105,1827,49990,2014
19,8,CO,Colorado,1092,1695,53999,2014
19,55,WI,Wisconsin,951,1639,50878,2014
19,46,SD,South Dakota,799,1370,43369,2014
19,4,AZ,Arizona,777,1379,50915,2014
19,37,NC,North Carolina,471,848,31649,2014
19,20,KS,Kansas,463,837,22900,2014
19,53,WA,Washington,412,688,21492,2014
19,13,GA,Georgia,385,732,17016,2014
19,18,IN,Indiana,367,704,17713,2014
19,57,FR,Foreign,363,657,17152,2014
19,26,MI,Michigan,354,662,22137,2014
19,39,OH,Ohio,327,642,19110,2014
19,47,TN,Tennessee,323,603,16922,2014
19,36,NY,New York,307,513,12175,2014
19,51,VA,Virginia,279,500,13966,2014
19,40,OK,Oklahoma,268,510,11352,2014
19,41,OR,Oregon,231,395,9873,2014
19,32,NV,Nevada,212,354,9696,2014
19,5,AR,Arkansas,211,415,7347,2014
19,38,ND,North Dakota,196,330,7781,2014
19,42,PA,Pennsylvania,187,345,10821,2014
19,45,SC,South Carolina,186,342,10118,2014
19,21,KY,Kentucky,152,305,5505,2014
19,22,LA,Louisiana,145,271,6117,2014
19,49,UT,Utah,129,255,5514,2014
19,24,MD,Maryland,124,203,6484,2014
19,35,NM,New Mexico,123,245,4378,2014
19,1,AL,Alabama,118,205,4816,2014
19,25,MA,Massachusetts,110,150,6387,2014
19,30,MT,Montana,108,166,4834,2014
19,16,ID,Idaho,99,178,3683,2014
19,34,NJ,New Jersey,97,179,5235,2014
19,28,MS,Mississippi,85,187,2374,2014
19,15,HI,Hawaii,85,162,4670,2014
19,56,WY,Wyoming,83,140,3046,2014
19,2,AK,Alaska,76,153,3234,2014
19,11,DC,District Of Columbia,58,66,2607,2014
19,9,CT,Connecticut,52,91,3293,2014
19,23,ME,Maine,28,59,2125,2014
19,10,DE,Delaware,25,57,1885,2014
19,54,WV,West Virginia,24,41,1946,2014
19,33,NH,New Hampshire,22,37,1219,2014
19,44,RI,Rhode Island,17,32,887,2014
19,50,VT,Vermont,14,21,1184,2014
20,96,KS,KS Total Migration-US and Foreign,30020,57342,1768748,2014
20,97,KS,KS Total Migration-US,29287,55756,1729294,2014
20,98,KS,KS Total Migration-Foreign,733,1586,39454,2014
20,97,KS,KS Total Migration-Same State,25291,46983,1000521,2014
20,20,KS,KS Non-migrants,1043675,2318809,75034450,2014
20,29,MO,Missouri,7191,12601,349401,2014
20,48,TX,Texas,3610,7465,434780,2014
20,40,OK,Oklahoma,2010,4212,90094,2014
20,8,CO,Colorado,1846,3306,89355,2014
20,6,CA,California,1563,2796,79642,2014
20,12,FL,Florida,1327,2494,114195,2014
20,31,NE,Nebraska,828,1574,34567,2014
20,57,FR,Foreign,733,1586,39454,2014
20,13,GA,Georgia,685,1508,36959,2014
20,4,AZ,Arizona,668,1276,49276,2014
20,17,IL,Illinois,656,1114,34462,2014
20,53,WA,Washington,590,1134,32040,2014
20,37,NC,North Carolina,535,1126,29819,2014
20,5,AR,Arkansas,473,878,20396,2014
20,19,IA,Iowa,448,870,21472,2014
20,36,NY,New York,446,770,20749,2014
20,47,TN,Tennessee,427,852,26389,2014
20,51,VA,Virginia,404,776,20722,2014
20,27,MN,Minnesota,399,796,-18273,2014
20,39,OH,Ohio,369,744,18795,2014
20,18,IN,Indiana,297,607,13344,2014
20,41,OR,Oregon,291,509,12695,2014
20,26,MI,Michigan,289,557,12962,2014
20,32,NV,Nevada,277,512,24633,2014
20,42,PA,Pennsylvania,255,479,12296,2014
20,55,WI,Wisconsin,243,483,10662,2014
20,1,AL,Alabama,242,549,12081,2014
20,22,LA,Louisiana,240,458,10335,2014
20,45,SC,South Carolina,238,497,12921,2014
20,35,NM,New Mexico,238,525,11053,2014
20,21,KY,Kentucky,209,447,9471,2014
20,24,MD,Maryland,192,365,10670,2014
20,15,HI,Hawaii,181,429,7152,2014
20,49,UT,Utah,159,333,8257,2014
20,46,SD,South Dakota,155,294,7681,2014
20,25,MA,Massachusetts,151,250,7958,2014
20,34,NJ,New Jersey,149,287,9341,2014
20,38,ND,North Dakota,147,260,6876,2014
20,30,MT,Montana,117,200,4710,2014
20,28,MS,Mississippi,114,229,4202,2014
20,56,WY,Wyoming,110,209,5570,2014
20,16,ID,Idaho,97,205,5914,2014
20,2,AK,Alaska,97,197,4115,2014
20,9,CT,Connecticut,70,131,5318,2014
20,11,DC,District Of Columbia,48,60,2842,2014
20,54,WV,West Virginia,41,69,1821,2014
20,23,ME,Maine,40,81,1931,2014
20,33,NH,New Hampshire,38,72,2657,2014
20,44,RI,Rhode Island,36,85,2473,2014
20,10,DE,Delaware,36,64,1704,2014
20,50,VT,Vermont,15,21,813,2014
21,96,KY,KY Total Migration-US and Foreign,33426,64231,1583382,2014
21,97,KY,KY Total Migration-US,32759,62843,1547519,2014
21,98,KY,KY Total Migration-Foreign,667,1388,35863,2014
21,97,KY,KY Total Migration-Same State,45828,89677,1692864,2014
21,21,KY,KY Non-migrants,1486245,3260782,88859668,2014
21,39,OH,Ohio,4330,7902,181616,2014
21,47,TN,Tennessee,4137,8506,163471,2014
21,18,IN,Indiana,3718,6879,143020,2014
21,12,FL,Florida,3403,6182,246660,2014
21,48,TX,Texas,2149,4520,107714,2014
21,13,GA,Georgia,1284,2645,54003,2014
21,6,CA,California,1158,1969,59642,2014
21,17,IL,Illinois,1098,1912,48796,2014
21,37,NC,North Carolina,1029,2005,46704,2014
21,51,VA,Virginia,806,1583,38393,2014
21,26,MI,Michigan,723,1365,31960,2014
21,57,FR,Foreign,667,1388,35863,2014
21,45,SC,South Carolina,607,1214,32330,2014
21,8,CO,Colorado,604,1156,23898,2014
21,36,NY,New York,603,1039,26740,2014
21,29,MO,Missouri,584,1115,22195,2014
21,1,AL,Alabama,574,1213,27082,2014
21,54,WV,West Virginia,537,1098,17184,2014
21,42,PA,Pennsylvania,432,837,34612,2014
21,53,WA,Washington,430,787,20669,2014
21,4,AZ,Arizona,406,796,35431,2014
21,22,LA,Louisiana,313,608,11798,2014
21,24,MD,Maryland,302,596,14131,2014
21,20,KS,Kansas,250,574,12820,2014
21,55,WI,Wisconsin,242,438,9395,2014
21,28,MS,Mississippi,241,472,10046,2014
21,40,OK,Oklahoma,235,525,9169,2014
21,15,HI,Hawaii,229,547,7891,2014
21,5,AR,Arkansas,210,429,8139,2014
21,34,NJ,New Jersey,194,353,10699,2014
21,25,MA,Massachusetts,192,317,13599,2014
21,27,MN,Minnesota,185,359,9408,2014
21,41,OR,Oregon,175,304,7346,2014
21,32,NV,Nevada,144,259,6457,2014
21,19,IA,Iowa,141,256,6930,2014
21,49,UT,Utah,111,244,5950,2014
21,2,AK,Alaska,105,246,4200,2014
21,35,NM,New Mexico,104,172,3381,2014
21,9,CT,Connecticut,100,138,4479,2014
21,38,ND,North Dakota,91,163,4344,2014
21,31,NE,Nebraska,88,209,3970,2014
21,11,DC,District Of Columbia,77,92,3484,2014
21,16,ID,Idaho,60,131,3148,2014
21,23,ME,Maine,55,94,2010,2014
21,10,DE,Delaware,51,127,2366,2014
21,33,NH,New Hampshire,49,90,1578,2014
21,56,WY,Wyoming,47,71,1796,2014
21,30,MT,Montana,46,85,1760,2014
21,44,RI,Rhode Island,40,85,1891,2014
21,46,SD,South Dakota,38,85,1478,2014
21,50,VT,Vermont,32,51,1736,2014
22,96,LA,LA Total Migration-US and Foreign,33726,64912,1847289,2014
22,97,LA,LA Total Migration-US,33019,63541,1808249,2014
22,98,LA,LA Total Migration-Foreign,707,1371,39040,2014
22,97,LA,LA Total Migration-Same State,55172,110371,2761369,2014
22,22,LA,LA Non-migrants,1543341,3382604,101610627,2014
22,48,TX,Texas,11260,22498,615501,2014
22,28,MS,Mississippi,2639,5444,117342,2014
22,12,FL,Florida,2334,4323,246842,2014
22,6,CA,California,1701,2899,133012,2014
22,13,GA,Georgia,1598,3248,62682,2014
22,5,AR,Arkansas,1003,2036,45362,2014
22,1,AL,Alabama,883,1671,40723,2014
22,47,TN,Tennessee,830,1551,41201,2014
22,37,NC,North Carolina,798,1537,38453,2014
22,36,NY,New York,757,1195,30206,2014
22,8,CO,Colorado,754,1321,36221,2014
22,57,FR,Foreign,707,1371,39040,2014
22,51,VA,Virginia,659,1245,34884,2014
22,17,IL,Illinois,535,961,27299,2014
22,40,OK,Oklahoma,513,1055,27244,2014
22,53,WA,Washington,472,885,20897,2014
22,29,MO,Missouri,456,887,20798,2014
22,39,OH,Ohio,410,773,19001,2014
22,42,PA,Pennsylvania,388,708,20699,2014
22,4,AZ,Arizona,372,704,17848,2014
22,45,SC,South Carolina,354,702,17367,2014
22,24,MD,Maryland,340,593,15875,2014
22,26,MI,Michigan,334,593,14371,2014
22,18,IN,Indiana,277,526,11448,2014
22,32,NV,Nevada,251,486,10203,2014
22,21,KY,Kentucky,249,478,11376,2014
22,20,KS,Kansas,228,508,8262,2014
22,41,OR,Oregon,222,355,9174,2014
22,25,MA,Massachusetts,218,352,10116,2014
22,34,NJ,New Jersey,203,358,9577,2014
22,27,MN,Minnesota,169,291,7940,2014
22,35,NM,New Mexico,167,305,8330,2014
22,55,WI,Wisconsin,153,271,5919,2014
22,15,HI,Hawaii,147,272,6469,2014
22,2,AK,Alaska,143,309,6967,2014
22,19,IA,Iowa,136,287,6258,2014
22,49,UT,Utah,126,244,6459,2014
22,38,ND,North Dakota,120,252,7269,2014
22,31,NE,Nebraska,117,228,5071,2014
22,11,DC,District Of Columbia,115,141,5351,2014
22,9,CT,Connecticut,94,150,4364,2014
22,54,WV,West Virginia,78,166,3090,2014
22,16,ID,Idaho,65,125,2854,2014
22,30,MT,Montana,60,114,3122,2014
22,56,WY,Wyoming,56,112,3511,2014
22,46,SD,South Dakota,56,107,2625,2014
22,23,ME,Maine,47,68,2044,2014
22,10,DE,Delaware,39,61,1995,2014
22,33,NH,New Hampshire,37,57,1680,2014
22,44,RI,Rhode Island,35,56,1661,2014
22,50,VT,Vermont,21,33,1283,2014
23,96,ME,ME Total Migration-US and Foreign,11142,17712,630194,2014
23,97,ME,ME Total Migration-US,10836,17191,615167,2014
23,98,ME,ME Total Migration-Foreign,306,521,15027,2014
23,97,ME,ME Total Migration-Same State,11765,18847,454077,2014
23,23,ME,ME Non-migrants,509468,1013151,30912560,2014
23,12,FL,Florida,1804,2993,159813,2014
23,25,MA,Massachusetts,1375,1940,74614,2014
23,33,NH,New Hampshire,1359,2082,65661,2014
23,36,NY,New York,586,853,34643,2014
23,6,CA,California,553,794,33019,2014
23,48,TX,Texas,466,800,20435,2014
23,37,NC,North Carolina,383,678,23454,2014
23,51,VA,Virginia,317,549,15363,2014
23,9,CT,Connecticut,313,492,13191,2014
