Starting_City,Ending_City,Average_Travel_Time
"Roanoke, VA","La Crosse, WI",20.04673059
"Roanoke, VA","Lafayette, LA",21.96390974
"Roanoke, VA","Lake Charles, LA",17.07778623
"Roanoke, VA","Lansing, MI",14.14196162
"Roanoke, VA","Laredo, TX",29.80345672
"Roanoke, VA","Las Vegas, NV",45.19892885
"Roanoke, VA","Lawton, OK",19.64627219
"Roanoke, VA","Lewisburg, WV",9.669290742
"Roanoke, VA","Lewiston, ID",40.12930082
"Roanoke, VA","Lexington, KY",9.684310179
"Roanoke, VA","Lihue, HI",83.83425473
"Roanoke, VA","Lincoln, NE",22.15009516
"Roanoke, VA","Little Rock, AR",16.52090935
"Roanoke, VA","Long Beach, CA",43.33699296
"Roanoke, VA","Longview, TX",21.54244432
"Roanoke, VA","Los Angeles, CA",42.58123939
"Roanoke, VA","Louisville, KY",7.822785578
"Roanoke, VA","Lubbock, TX",28.15210376
"Roanoke, VA","Lynchburg, VA",3.837898814
"Roanoke, VA","Macon, GA",9.78676002
"Roanoke, VA","Madison, WI",12.02069295
"Roanoke, VA","Manchester, NH",14.21592894
"Roanoke, VA","Mcallen, TX",26.39762173
"Roanoke, VA","Medford, OR",46.1941476
"Roanoke, VA","Melbourne, FL",17.24705215
"Roanoke, VA","Memphis, TN",20.25851446
"Roanoke, VA","Meridian, MS",15.09642379
"Roanoke, VA","Miami, FL",18.53652483
"Roanoke, VA","Midland, TX",29.86902832
"Roanoke, VA","Milwaukee, WI",17.7133254
"Roanoke, VA","Minneapolis, MN",25.24520552
"Roanoke, VA","Minot, ND",27.94679836
"Roanoke, VA","Missoula, MT",39.43763969
"Roanoke, VA","Mobile, AL",14.60002463
"Roanoke, VA","Modesto, CA",46.02266891
"Roanoke, VA","Moline, IL",20.31039189
"Roanoke, VA","Monroe, LA",13.98762832
"Roanoke, VA","Monterey, CA",47.87403251
"Roanoke, VA","Montgomery, AL",17.15148457
"Roanoke, VA","Montrose, CO",30.94346961
"Roanoke, VA","Mosinee, WI",21.22525274
"Roanoke, VA","Muskegon, MI",14.56592717
"Roanoke, VA","Myrtle Beach, SC",7.79311122
"Roanoke, VA","Nantucket, MA",20.66480507
"Roanoke, VA","Nashville, TN",8.80949591
"Roanoke, VA","New Bern, NC",9.697736314
"Roanoke, VA","New Orleans, LA",13.62898491
"Roanoke, VA","New York, NY",16.02716615
"Roanoke, VA","Newark, NJ",11.71233706
"Roanoke, VA","Newburgh, NY",10.20587899
"Roanoke, VA","Newport News, VA",6.487815606
"Roanoke, VA","Nome, AK",94.6895112
"Roanoke, VA","Norfolk, VA",11.79872366
"Roanoke, VA","North Bend, OR",48.68774404
"Roanoke, VA","North Canton, OH",6.826422766
"Roanoke, VA","Oakland, CA",46.24714429
"Roanoke, VA","Oklahoma City, OK",18.73091347
"Roanoke, VA","Omaha, NE",26.40802273
"Roanoke, VA","Ontario, CA",44.76754228
"Roanoke, VA","Orange County, CA",45.02721655
"Roanoke, VA","Orlando, FL",16.99701862
"Roanoke, VA","Oxnard, CA",40.32626511
"Roanoke, VA","Palm Springs, CA",45.69774617
"Roanoke, VA","Palmdale, CA",43.23979761
"Roanoke, VA","Panama City, FL",10.07754673
"Roanoke, VA","Pasco, WA",44.15134987
"Roanoke, VA","Pellston, MI",19.55156782
"Roanoke, VA","Pensacola, FL",14.94812469
"Roanoke, VA","Peoria, IL",13.2754356
"Roanoke, VA","Petersburg, AK",60.43692582
"Roanoke, VA","Philadelphia, PA",14.37569179
"Roanoke, VA","Phoenix, AZ",40.2681205
"Roanoke, VA","Pierre, SD",26.55841616
"Roanoke, VA","Pittsburgh, PA",13.17644949
"Roanoke, VA","Pocatello, ID",35.09522718
"Roanoke, VA","Ponce, PR",30.5169315
"Roanoke, VA","Portland, ME",21.54971648
"Roanoke, VA","Portland, OR",49.41569016
"Roanoke, VA","Providence, RI",17.61258888
"Roanoke, VA","Pueblo, CO",29.54006663
"Roanoke, VA","Rapid City, SD",31.04022334
"Roanoke, VA","Rdu Airport, NC",5.870583984
"Roanoke, VA","Redding, CA",48.43754612
"Roanoke, VA","Redmond, OR",43.75341206
"Roanoke, VA","Reno, NV",48.85192353
"Roanoke, VA","Rhinelander, WI",22.61282793
"Roanoke, VA","Richmond, VA",9.66183269
"Roanoke, VA","Rochester, MN",22.14761951
"Roanoke, VA","Rochester, NY",12.23438232
"Roanoke, VA","Rock Springs, WY",34.40129867
"Roanoke, VA","Rockford, IL",11.3734071
"Roanoke, VA","Roswell, NM",34.8826498
"Roanoke, VA","Sacramento, CA",47.63788283
"Roanoke, VA","Saginaw, MI",10.44156792
"Roanoke, VA","Saint Louis, MO",19.30648063
"Roanoke, VA","Salem, OR",50.72825654
"Roanoke, VA","Salt Lake City, UT",37.18915315
"Roanoke, VA","San Angelo, TX",25.37101303
"Roanoke, VA","San Antonio, TX",28.06870244
"Roanoke, VA","San Diego, CA",47.53879873
"Roanoke, VA","San Francisco, CA",49.40042604
"Roanoke, VA","San Jose, CA",45.95359578
"Roanoke, VA","San Juan, PR",33.49349658
"Roanoke, VA","San Luis Obispo, CA",50.72054877
"Roanoke, VA","Santa Barbara, CA",49.97022829
"Roanoke, VA","Santa Maria, CA",43.55479025
"Roanoke, VA","Sarasota, FL",12.25949662
"Roanoke, VA","Savannah, GA",10.34068141
"Roanoke, VA","Seattle, WA",52.52749534
"Roanoke, VA","Shreveport, LA",23.68435524
"Roanoke, VA","Sioux City, IA",22.17645368
"Roanoke, VA","Sioux Falls, SD",25.89535818
"Roanoke, VA","Sitka, AK",59.79261939
"Roanoke, VA","South Bend, IN",14.71032122
"Roanoke, VA","South Burlington, VT",11.86416334
"Roanoke, VA","Spokane, WA",39.94365965
"Roanoke, VA","Springfield, IL",14.02373345
"Roanoke, VA","Springfield, MO",21.41167545
"Roanoke, VA","St George, UT",42.61845059
"Roanoke, VA","Syracuse, NY",15.88493339
"Roanoke, VA","Tallahassee, FL",18.19450789
"Roanoke, VA","Tampa, FL",19.69355163
"Roanoke, VA","Telluride, CO",32.84359733
"Roanoke, VA","Texarkana, AR",21.54053949
"Roanoke, VA","Toledo, OH",11.73116989
"Roanoke, VA","Traverse City, MI",19.29693118
"Roanoke, VA","Tucson, AZ",36.40073451
"Roanoke, VA","Tulsa, OK",20.95267615
"Roanoke, VA","Tupelo, MS",17.25144781
"Roanoke, VA","Twin Falls, ID",43.89537621
"Roanoke, VA","Tyler, TX",26.20818364
"Roanoke, VA","Valdosta, GA",17.32864053
"Roanoke, VA","Valparaiso, FL",16.47196292
"Roanoke, VA","Waco, TX",19.17663291
"Roanoke, VA","Washington, DC",13.33718869
"Roanoke, VA","Waterloo, IA",23.48139947
"Roanoke, VA","West Palm Beach, FL",15.64298833
"Roanoke, VA","West Yellowstone, MT",33.00078096
"Roanoke, VA","White Plains, NY",10.29964495
"Roanoke, VA","Wichita Falls, TX",20.8146926
"Roanoke, VA","Wichita, KS",18.46063544
"Roanoke, VA","Wilmington, NC",9.69174209
"Roanoke, VA","Windsor Locks, CT",18.62899997
"Roanoke, VA","Wrangell, AK",58.78740019
"Roanoke, VA","Yakima, WA",46.57853849
"Roanoke, VA","Yakutat, AK",69.67208302
"Roanoke, VA","Yuma, AZ",38.9438526
"Rochester, MN","Abilene, TX",20.55733378
"Rochester, MN","Adak Island, AK",87.52455069
"Rochester, MN","Aguadilla, PR",42.90867862
"Rochester, MN","Albany, GA",18.90124977
"Rochester, MN","Albany, NY",21.73100762
"Rochester, MN","Albuquerque, NM",20.6666796
"Rochester, MN","Alexandria, LA",20.58156163
"Rochester, MN","Allentown, PA",27.365655
"Rochester, MN","Amarillo, TX",18.66068221
"Rochester, MN","Anchorage, AK",61.03449132
"Rochester, MN","Appleton, WI",8.993751349
"Rochester, MN","Arcata/Eureka, CA",36.74619647
"Rochester, MN","Asheville, NC",21.07329908
"Rochester, MN","Aspen, CO",23.11545965
"Rochester, MN","Atlanta, GA",20.06069222
"Rochester, MN","Augusta, GA",15.90040914
"Rochester, MN","Austin, TX",23.65709273
"Rochester, MN","Avoca, PA",26.95742217
"Rochester, MN","BWI Airport, MD",17.52157224
"Rochester, MN","Bakersfield, CA",28.87827682
"Rochester, MN","Bangor, ME",30.68690142
"Rochester, MN","Barrow, AK",75.85596919
"Rochester, MN","Baton Rouge, LA",17.44346022
"Rochester, MN","Beaumont / Port Arthur, TX",22.0408112
"Rochester, MN","Bellingham, WA",31.43397177
"Rochester, MN","Bemidji, MN",13.34707131
"Rochester, MN","Bethel, AK",80.36291713
"Rochester, MN","Billings, MT",26.15683783
"Rochester, MN","Binghamton, NY",25.60566373
"Rochester, MN","Birmingham, AL",19.83368205
"Rochester, MN","Bismarck, ND",12.73220339
"Rochester, MN","Bloomington, IL",13.96000743
"Rochester, MN","Blountville, TN",18.56395733
"Rochester, MN","Boise, ID",29.72728946
"Rochester, MN","Boston, MA",31.54823195
"Rochester, MN","Bozeman, MT",22.74831877
"Rochester, MN","Brownsville, TX",20.66429497
"Rochester, MN","Brunswick, GA",20.78437975
"Rochester, MN","Buffalo, NY",20.79983422
"Rochester, MN","Burbank, CA",31.62273192
"Rochester, MN","Butte, MT",23.10385022
"Rochester, MN","Casper, WY",17.00226781
"Rochester, MN","Cedar City, UT",30.51561838
"Rochester, MN","Cedar Rapids, IA",3.171889839
"Rochester, MN","Champaign, IL",11.72550946
"Rochester, MN","Charleston, SC",22.62566906
"Rochester, MN","Charleston, WV",18.22940784
"Rochester, MN","Charlotte Amalie, VI",39.57003982
"Rochester, MN","Charlotte, NC",19.4607982
"Rochester, MN","Charlottesville, VA",17.18422765
"Rochester, MN","Chattanooga, TN",13.48674979
"Rochester, MN","Chicago, IL",10.1987428
"Rochester, MN","Chico, CA",33.63582302
"Rochester, MN","Christiansted, VI",45.13216656
"Rochester, MN","Cincinnati, OH",12.3204655
"Rochester, MN","Cleveland, OH",18.93764935
"Rochester, MN","Cody, WY",20.53711454
"Rochester, MN","College Station, TX",16.8698751
"Rochester, MN","Colorado Springs, CO",16.22633593
"Rochester, MN","Columbia, SC",22.12844424
"Rochester, MN","Columbus, GA",14.67221645
"Rochester, MN","Columbus, MS",12.16431378
"Rochester, MN","Columbus, OH",13.37169315
"Rochester, MN","Cordova, AK",60.51432484
"Rochester, MN","Corpus Christi, TX",19.89622811
"Rochester, MN","Crescent City, CA",34.80984372
"Rochester, MN","Dallas, TX",12.88768479
"Rochester, MN","Dayton, OH",12.19712048
"Rochester, MN","Daytona Beach, FL",26.64973963
"Rochester, MN","Deadhorse, AK",64.83263082
"Rochester, MN","Denver, CO",18.82539304
"Rochester, MN","Des Moines, IA",11.64334055
"Rochester, MN","Detroit, MI",13.30515847
"Rochester, MN","Dillingham, AK",74.71869965
"Rochester, MN","Dothan, AL",20.4265132
"Rochester, MN","Dubuque, IA",11.33827318
"Rochester, MN","Duluth, MN",7.949006114
"Rochester, MN","Durango, CO",20.68532474
"Rochester, MN","Eagle, CO",16.0375866
"Rochester, MN","Egg Harbor Township, NJ",24.44542171
"Rochester, MN","El Paso, TX",25.4149852
"Rochester, MN","Elko, NV",32.49696501
"Rochester, MN","Elmira / Corning, NY",24.70423905
"Rochester, MN","Erie, PA",20.45645418
"Rochester, MN","Eugene, OR",37.72144835
"Rochester, MN","Evansville, IN",12.6903464
"Rochester, MN","Fairbanks, AK",62.17709325
"Rochester, MN","Fargo, ND",14.26305231
"Rochester, MN","Fayetteville / Springdale, AR",11.83851699
"Rochester, MN","Fayetteville, NC",17.27786721
"Rochester, MN","Flagstaff, AZ",29.08393497
"Rochester, MN","Flint, MI",16.80520681
"Rochester, MN","Florence, SC",17.01689361
"Rochester, MN","Fort Hood / Killeen, TX",18.7525915
"Rochester, MN","Fort Lauderdale, FL",28.69185941
"Rochester, MN","Fort Myers, FL",27.4259026
"Rochester, MN","Fort Smith, AR",17.77371882
"Rochester, MN","Fort Wayne, IN",13.86882976
"Rochester, MN","Fresno, CA",31.13913857
"Rochester, MN","Gainesville, FL",22.51424538
"Rochester, MN","Gillette, WY",17.04879278
"Rochester, MN","Grand Forks, ND",8.181414184
"Rochester, MN","Grand Junction, CO",25.72812967
"Rochester, MN","Grand Rapids, MI",15.05056725
"Rochester, MN","Great Falls, MT",26.20797619
"Rochester, MN","Green Bay, WI",7.406242288
"Rochester, MN","Greensboro, NC",20.79134558
"Rochester, MN","Greenville, SC",17.56856351
"Rochester, MN","Gulfport, MS",22.9299085
"Rochester, MN","Gunnison, CO",22.40337424
"Rochester, MN","Gustavus, AK",55.58237133
"Rochester, MN","Hailey, ID",29.80234322
"Rochester, MN","Hancock, MI",6.166860431
"Rochester, MN","Harlingen, TX",22.4168992
"Rochester, MN","Harrisburg, PA",22.16728176
"Rochester, MN","Hayden, CO",18.11348634
"Rochester, MN","Helena, MT",23.670664
"Rochester, MN","Hilo, HI",75.0645172
"Rochester, MN","Honolulu, HI",77.21465999
"Rochester, MN","Houston, TX",15.53197404
"Rochester, MN","Huntington, WV",14.45402219
"Rochester, MN","Huntsville, AL",17.89390283
"Rochester, MN","Idaho Falls, ID",29.57615077
"Rochester, MN","Imperial, CA",26.58594865
"Rochester, MN","Indianapolis, IN",13.48688515
"Rochester, MN","International Falls, MN",13.74448859
"Rochester, MN","Inyokern, CA",35.62872447
"Rochester, MN","Islip, NY",28.64607624
"Rochester, MN","Ithaca, NY",23.10209058
"Rochester, MN","Jackson, MS",24.24224187
"Rochester, MN","Jackson, WY",19.84788107
"Rochester, MN","Jacksonville, FL",26.22831869
"Rochester, MN","Jacksonville, NC",25.4364256
"Rochester, MN","Juneau, AK",50.48902293
"Rochester, MN","Kahului, HI",69.94725236
"Rochester, MN","Kalamazoo, MI",14.14479196
"Rochester, MN","Kansas City, MO",12.11601909
"Rochester, MN","Keahole, HI",77.98704132
"Rochester, MN","Ketchikan, AK",45.85220808
"Rochester, MN","Key West, FL",23.13236658
"Rochester, MN","King Salmon, AK",75.82912158
"Rochester, MN","Klamath Falls, OR",37.33208638
"Rochester, MN","Knoxville, TN",19.74257032
"Rochester, MN","Kodiak, AK",71.57175955
"Rochester, MN","Kotzebue, AK",74.76976478
"Rochester, MN","La Crosse, WI",11.24179926
"Rochester, MN","Lafayette, LA",16.71304923
"Rochester, MN","Lake Charles, LA",14.80180662
"Rochester, MN","Lansing, MI",16.99094868
"Rochester, MN","Laredo, TX",25.78502739
"Rochester, MN","Las Vegas, NV",33.96881439
"Rochester, MN","Lawton, OK",17.05834258
"Rochester, MN","Lewisburg, WV",18.51132562
"Rochester, MN","Lewiston, ID",28.64107204
"Rochester, MN","Lexington, KY",16.83726967
"Rochester, MN","Lihue, HI",79.34746036
"Rochester, MN","Lincoln, NE",15.24488747
"Rochester, MN","Little Rock, AR",13.1835107
"Rochester, MN","Long Beach, CA",35.56698605
"Rochester, MN","Longview, TX",19.73466833
"Rochester, MN","Los Angeles, CA",31.76074894
"Rochester, MN","Louisville, KY",10.8661328
"Rochester, MN","Lubbock, TX",18.85336157
"Rochester, MN","Lynchburg, VA",24.85134813
"Rochester, MN","Macon, GA",22.1810503
"Rochester, MN","Madison, WI",9.252683306
"Rochester, MN","Manchester, NH",28.08345447
"Rochester, MN","Mcallen, TX",25.63904523
"Rochester, MN","Medford, OR",31.41425003
"Rochester, MN","Melbourne, FL",28.75617209
"Rochester, MN","Memphis, TN",17.21793257
"Rochester, MN","Meridian, MS",15.16697131
"Rochester, MN","Miami, FL",30.84480684
"Rochester, MN","Midland, TX",25.40644018
"Rochester, MN","Milwaukee, WI",8.700815651
"Rochester, MN","Minneapolis, MN",3.208759738
"Rochester, MN","Minot, ND",18.80085615
"Rochester, MN","Missoula, MT",23.8010095
"Rochester, MN","Mobile, AL",23.88547132
"Rochester, MN","Modesto, CA",37.18042812
"Rochester, MN","Moline, IL",7.164643312
"Rochester, MN","Monroe, LA",14.40725069
"Rochester, MN","Monterey, CA",35.24460555
"Rochester, MN","Montgomery, AL",14.11522067
"Rochester, MN","Montrose, CO",22.31537487
"Rochester, MN","Mosinee, WI",10.96151078
"Rochester, MN","Muskegon, MI",12.30328042
"Rochester, MN","Myrtle Beach, SC",24.9932266
"Rochester, MN","Nantucket, MA",27.59443482
"Rochester, MN","Nashville, TN",17.71937721
"Rochester, MN","New Bern, NC",26.80255578
"Rochester, MN","New Orleans, LA",18.09456956
"Rochester, MN","New York, NY",22.00237068
"Rochester, MN","Newark, NJ",26.6093825
"Rochester, MN","Newburgh, NY",20.54968305
"Rochester, MN","Newport News, VA",25.38064456
"Rochester, MN","Nome, AK",83.80106593
"Rochester, MN","Norfolk, VA",24.74215304
"Rochester, MN","North Bend, OR",37.75184724
"Rochester, MN","North Canton, OH",15.50273885
"Rochester, MN","Oakland, CA",38.35994614
"Rochester, MN","Oklahoma City, OK",17.92752654
"Rochester, MN","Omaha, NE",14.28099176
"Rochester, MN","Ontario, CA",29.9675529
"Rochester, MN","Orange County, CA",37.30622034
"Rochester, MN","Orlando, FL",27.09619784
"Rochester, MN","Oxnard, CA",35.39163329
"Rochester, MN","Palm Springs, CA",28.03833877
"Rochester, MN","Palmdale, CA",37.2643782
"Rochester, MN","Panama City, FL",17.11874921
"Rochester, MN","Pasco, WA",30.72507811
"Rochester, MN","Pellston, MI",13.87858718
"Rochester, MN","Pensacola, FL",23.44697681
"Rochester, MN","Peoria, IL",11.28877537
"Rochester, MN","Petersburg, AK",50.45242132
"Rochester, MN","Philadelphia, PA",18.7227332
"Rochester, MN","Phoenix, AZ",31.14410381
"Rochester, MN","Pierre, SD",15.86644003
"Rochester, MN","Pittsburgh, PA",22.73230215
"Rochester, MN","Pocatello, ID",30.12260979
"Rochester, MN","Ponce, PR",41.65324872
"Rochester, MN","Portland, ME",31.19079453
"Rochester, MN","Portland, OR",35.1463519
"Rochester, MN","Providence, RI",25.1827451
"Rochester, MN","Pueblo, CO",14.24943016
"Rochester, MN","Rapid City, SD",12.56026209
"Rochester, MN","Rdu Airport, NC",18.88786742
"Rochester, MN","Redding, CA",32.98875518
"Rochester, MN","Redmond, OR",31.6540499
"Rochester, MN","Reno, NV",29.62439181
"Rochester, MN","Rhinelander, WI",7.485784942
"Rochester, MN","Richmond, VA",25.47386595
"Rochester, MN","Roanoke, VA",23.14761951
"Rochester, MN","Rochester, NY",23.84664099
"Rochester, MN","Rock Springs, WY",19.72810615
"Rochester, MN","Rockford, IL",11.77747369
"Rochester, MN","Roswell, NM",17.04047748
"Rochester, MN","Sacramento, CA",33.55620903
"Rochester, MN","Saginaw, MI",12.42672915
"Rochester, MN","Saint Louis, MO",14.76031632
"Rochester, MN","Salem, OR",32.5546132
"Rochester, MN","Salt Lake City, UT",20.72812649
"Rochester, MN","San Angelo, TX",16.88296785
"Rochester, MN","San Antonio, TX",22.56621103
"Rochester, MN","San Diego, CA",35.02458091
"Rochester, MN","San Francisco, CA",40.53175605
"Rochester, MN","San Jose, CA",33.15041881
"Rochester, MN","San Juan, PR",38.75237871
"Rochester, MN","San Luis Obispo, CA",32.45007379
"Rochester, MN","Santa Barbara, CA",33.94003846
"Rochester, MN","Santa Maria, CA",33.37535029
"Rochester, MN","Sarasota, FL",28.2763179
"Rochester, MN","Savannah, GA",26.32158322
"Rochester, MN","Seattle, WA",31.02078384
"Rochester, MN","Shreveport, LA",14.53882911
"Rochester, MN","Sioux City, IA",13.1680545
"Rochester, MN","Sioux Falls, SD",7.256326787
"Rochester, MN","Sitka, AK",54.8319557
"Rochester, MN","South Bend, IN",16.55941609
"Rochester, MN","South Burlington, VT",25.33504839
"Rochester, MN","Spokane, WA",31.30939606
"Rochester, MN","Springfield, IL",9.947497989
"Rochester, MN","Springfield, MO",11.72351472
"Rochester, MN","St George, UT",32.16958528
"Rochester, MN","Syracuse, NY",24.37322966
"Rochester, MN","Tallahassee, FL",25.77867595
"Rochester, MN","Tampa, FL",25.79276468
"Rochester, MN","Telluride, CO",22.43730126
"Rochester, MN","Texarkana, AR",19.56118709
"Rochester, MN","Toledo, OH",14.99503517
"Rochester, MN","Traverse City, MI",11.96569002
"Rochester, MN","Tucson, AZ",30.8909725
"Rochester, MN","Tulsa, OK",11.42288481
"Rochester, MN","Tupelo, MS",14.37039796
"Rochester, MN","Twin Falls, ID",31.03600508
"Rochester, MN","Tyler, TX",18.91412608
"Rochester, MN","Valdosta, GA",26.04158221
"Rochester, MN","Valparaiso, FL",16.6941495
"Rochester, MN","Waco, TX",19.17673443
"Rochester, MN","Washington, DC",19.24997251
"Rochester, MN","Waterloo, IA",7.355272513
"Rochester, MN","West Palm Beach, FL",28.22600369
"Rochester, MN","West Yellowstone, MT",24.63596243
"Rochester, MN","White Plains, NY",20.00410768
"Rochester, MN","Wichita Falls, TX",18.5902473
"Rochester, MN","Wichita, KS",13.9704624
"Rochester, MN","Wilmington, NC",23.49062211
"Rochester, MN","Windsor Locks, CT",27.91244476
"Rochester, MN","Wrangell, AK",42.80796608
"Rochester, MN","Yakima, WA",29.13710585
"Rochester, MN","Yakutat, AK",54.67359709
"Rochester, MN","Yuma, AZ",31.80677145
"Rochester, NY","Abilene, TX",26.47591873
"Rochester, NY","Adak Island, AK",103.3604803
"Rochester, NY","Aguadilla, PR",32.78610558
"Rochester, NY","Albany, GA",14.29329362
"Rochester, NY","Albany, NY",12.88712129
"Rochester, NY","Albuquerque, NM",34.04336131
"Rochester, NY","Alexandria, LA",19.982629
"Rochester, NY","Allentown, PA",13.32647055
"Rochester, NY","Amarillo, TX",33.29849058
"Rochester, NY","Anchorage, AK",83.54349581
"Rochester, NY","Appleton, WI",12.90668839
"Rochester, NY","Arcata/Eureka, CA",51.485559
"Rochester, NY","Asheville, NC",10.09587382
"Rochester, NY","Aspen, CO",30.45522733
"Rochester, NY","Atlanta, GA",15.63893105
"Rochester, NY","Augusta, GA",14.6519266
"Rochester, NY","Austin, TX",29.81046347
"Rochester, NY","Avoca, PA",6.62935274
"Rochester, NY","BWI Airport, MD",10.06732856
"Rochester, NY","Bakersfield, CA",46.09193641
"Rochester, NY","Bangor, ME",12.00399077
"Rochester, NY","Barrow, AK",89.9592577
"Rochester, NY","Baton Rouge, LA",21.44007494
"Rochester, NY","Beaumont / Port Arthur, TX",29.9920108
"Rochester, NY","Bellingham, WA",53.22250102
"Rochester, NY","Bemidji, MN",21.81097381
"Rochester, NY","Bethel, AK",93.99860076
"Rochester, NY","Billings, MT",32.98735431
"Rochester, NY","Binghamton, NY",2.922051046
"Rochester, NY","Birmingham, AL",14.18269497
"Rochester, NY","Bismarck, ND",31.36206211
"Rochester, NY","Bloomington, IL",21.54955036
"Rochester, NY","Blountville, TN",18.06440791
"Rochester, NY","Boise, ID",48.55297489
